Article.ID;geography;response;depth;scope;speed;settlement;actor;adaptation
6714344;Asia;Behavioural/cultural;low;medium;low;rural;International or multinational governance institutions;Coordinating interaction
6714344;Asia;Behavioural/cultural;low;medium;low;rural;International or multinational governance institutions;Financing of measures
6714344;Asia;Behavioural/cultural;low;medium;low;rural;International or multinational governance institutions;Awareness raising
6714344;Asia;Institutional;low;medium;low;rural;Civil society (sub-national or local);Implementing
6714344;Asia;Institutional;low;medium;low;rural;Civil society (sub-national or local);Coordinating interaction
6714344;Asia;Institutional;low;medium;low;rural;Civil society (sub-national or local);Planning
6714344;Asia;Institutional;low;medium;low;rural;Civil society (sub-national or local);Monitoring and evaluating
6714344;Asia;Technological/infrastructural;low;medium;low;rural;Civil society (sub-national or local);Implementing
6714344;Asia;Technological/infrastructural;low;medium;low;rural;Civil society (sub-national or local);Coordinating interaction
6714344;Asia;Technological/infrastructural;low;medium;low;rural;Civil society (sub-national or local);Planning
6714344;Asia;Technological/infrastructural;low;medium;low;rural;Civil society (sub-national or local);Monitoring and evaluating
6714344;Asia;Ecosystem-based;low;medium;low;rural;Civil society (sub-national or local);Implementing
6714344;Asia;Ecosystem-based;low;medium;low;rural;Civil society (sub-national or local);Coordinating interaction
6714344;Asia;Ecosystem-based;low;medium;low;rural;Civil society (sub-national or local);Planning
6714344;Asia;Ecosystem-based;low;medium;low;rural;Civil society (sub-national or local);Monitoring and evaluating
6714344;Asia;Behavioural/cultural;low;medium;low;rural;Civil society (sub-national or local);Implementing
6714344;Asia;Behavioural/cultural;low;medium;low;rural;Civil society (sub-national or local);Coordinating interaction
6714344;Asia;Behavioural/cultural;low;medium;low;rural;Civil society (sub-national or local);Planning
6714344;Asia;Behavioural/cultural;low;medium;low;rural;Civil society (sub-national or local);Monitoring and evaluating
6714345;Asia;Behavioural/cultural;low;low;uncertain;rural;Individuals or households;Implementing
6714345;Asia;Ecosystem-based;low;low;uncertain;rural;Individuals or households;Implementing
6714345;Asia;Behavioural/cultural;low;low;uncertain;rural;Other;Awareness raising
6714345;Asia;Ecosystem-based;low;low;uncertain;rural;Other;Awareness raising
6714345;Asia;Behavioural/cultural;low;low;uncertain;rural;Academia;Awareness raising
6714345;Asia;Ecosystem-based;low;low;uncertain;rural;Academia;Awareness raising
6714345;Asia;Behavioural/cultural;low;low;uncertain;rural;Civil society (sub-national or local);Awareness raising
6714345;Asia;Ecosystem-based;low;low;uncertain;rural;Civil society (sub-national or local);Awareness raising
6714348;Central and South America;Technological/infrastructural;low;low;low;urban;Civil society (sub-national or local);Coordinating interaction
6714348;Central and South America;Technological/infrastructural;low;low;low;urban;Individuals or households;Implementing
6714348;Central and South America;Technological/infrastructural;low;low;low;urban;Individuals or households;Financing of measures
6714353;Asia;Behavioural/cultural;low;low;uncertain;rural;Individuals or households;Implementing
6714353;Asia;Technological/infrastructural;low;low;uncertain;rural;Individuals or households;Implementing
6714353;Asia;Ecosystem-based;low;low;uncertain;rural;Individuals or households;Implementing
6714353;Asia;Institutional;low;low;uncertain;rural;Individuals or households;Implementing
6714354;Africa;Behavioural/cultural;low;low;low;rural;Individuals or households;Implementing
6714354;Africa;Technological/infrastructural;low;low;low;rural;Individuals or households;Implementing
6714354;Africa;Ecosystem-based;low;low;low;rural;Individuals or households;Implementing
6714354;Africa;Institutional;low;low;low;rural;Individuals or households;Implementing
6714355;North America;Behavioural/cultural;uncertain;low;uncertain;rural;Individuals or households;Implementing
6714355;North America;Ecosystem-based;uncertain;low;uncertain;rural;Individuals or households;Implementing
6714357;Asia;Behavioural/cultural;low;low;low;rural;Individuals or households;Implementing
6714357;Asia;Ecosystem-based;low;low;low;rural;Individuals or households;Implementing
6714357;Asia;Institutional;low;low;low;rural;Individuals or households;Implementing
6714357;Asia;Behavioural/cultural;low;low;low;rural;Government (national);Implementing
6714357;Asia;Behavioural/cultural;low;low;low;rural;Government (national);Financing of measures
6714357;Asia;Ecosystem-based;low;low;low;rural;Government (national);Implementing
6714357;Asia;Ecosystem-based;low;low;low;rural;Government (national);Financing of measures
6714357;Asia;Institutional;low;low;low;rural;Government (national);Implementing
6714357;Asia;Institutional;low;low;low;rural;Government (national);Financing of measures
6714360;Asia;Behavioural/cultural;low;low;uncertain;rural;Individuals or households;Assessing
6714360;Asia;Behavioural/cultural;low;low;uncertain;rural;Individuals or households;Planning
6714360;Asia;Behavioural/cultural;low;low;uncertain;rural;Individuals or households;Implementing
6714360;Asia;Technological/infrastructural;low;low;uncertain;rural;Individuals or households;Assessing
6714360;Asia;Technological/infrastructural;low;low;uncertain;rural;Individuals or households;Planning
6714360;Asia;Technological/infrastructural;low;low;uncertain;rural;Individuals or households;Implementing
6714360;Asia;Ecosystem-based;low;low;uncertain;rural;Individuals or households;Assessing
6714360;Asia;Ecosystem-based;low;low;uncertain;rural;Individuals or households;Planning
6714360;Asia;Ecosystem-based;low;low;uncertain;rural;Individuals or households;Implementing
6714361;Africa;Technological/infrastructural;uncertain;uncertain;uncertain;rural;Government (national);Planning
6714361;Africa;Technological/infrastructural;uncertain;uncertain;uncertain;rural;Government (national);Awareness raising
6714361;Africa;Technological/infrastructural;uncertain;uncertain;uncertain;rural;Government (national);Financing of measures
6714361;Africa;Technological/infrastructural;uncertain;uncertain;uncertain;rural;Government (national);Implementing
6714361;Africa;Technological/infrastructural;uncertain;uncertain;uncertain;rural;Government (national);Assessing
6714361;Africa;Technological/infrastructural;uncertain;uncertain;uncertain;rural;Government (national);Monitoring and evaluating
6714361;Africa;Technological/infrastructural;uncertain;uncertain;uncertain;rural;Government (national);Other
6714361;Africa;Institutional;uncertain;uncertain;uncertain;rural;Government (national);Planning
6714361;Africa;Institutional;uncertain;uncertain;uncertain;rural;Government (national);Awareness raising
6714361;Africa;Institutional;uncertain;uncertain;uncertain;rural;Government (national);Financing of measures
6714361;Africa;Institutional;uncertain;uncertain;uncertain;rural;Government (national);Implementing
6714361;Africa;Institutional;uncertain;uncertain;uncertain;rural;Government (national);Assessing
6714361;Africa;Institutional;uncertain;uncertain;uncertain;rural;Government (national);Monitoring and evaluating
6714361;Africa;Institutional;uncertain;uncertain;uncertain;rural;Government (national);Other
6714361;Africa;Ecosystem-based;uncertain;uncertain;uncertain;rural;Government (national);Planning
6714361;Africa;Ecosystem-based;uncertain;uncertain;uncertain;rural;Government (national);Awareness raising
6714361;Africa;Ecosystem-based;uncertain;uncertain;uncertain;rural;Government (national);Financing of measures
6714361;Africa;Ecosystem-based;uncertain;uncertain;uncertain;rural;Government (national);Implementing
6714361;Africa;Ecosystem-based;uncertain;uncertain;uncertain;rural;Government (national);Assessing
6714361;Africa;Ecosystem-based;uncertain;uncertain;uncertain;rural;Government (national);Monitoring and evaluating
6714361;Africa;Ecosystem-based;uncertain;uncertain;uncertain;rural;Government (national);Other
6714361;Africa;Behavioural/cultural;uncertain;uncertain;uncertain;rural;Government (national);Planning
6714361;Africa;Behavioural/cultural;uncertain;uncertain;uncertain;rural;Government (national);Awareness raising
6714361;Africa;Behavioural/cultural;uncertain;uncertain;uncertain;rural;Government (national);Financing of measures
6714361;Africa;Behavioural/cultural;uncertain;uncertain;uncertain;rural;Government (national);Implementing
6714361;Africa;Behavioural/cultural;uncertain;uncertain;uncertain;rural;Government (national);Assessing
6714361;Africa;Behavioural/cultural;uncertain;uncertain;uncertain;rural;Government (national);Monitoring and evaluating
6714361;Africa;Behavioural/cultural;uncertain;uncertain;uncertain;rural;Government (national);Other
6714363;Europe;Technological/infrastructural;low;medium;uncertain;rural;Individuals or households;Implementing
6714363;Europe;Technological/infrastructural;low;medium;uncertain;rural;Individuals or households;Financing of measures
6714363;Europe;Technological/infrastructural;low;medium;uncertain;rural;Individuals or households;Planning
6714363;Europe;Technological/infrastructural;low;medium;uncertain;rural;Government (sub-national);Planning
6714363;Europe;Technological/infrastructural;low;medium;uncertain;rural;Government (sub-national);Financing of measures
6714363;Europe;Technological/infrastructural;low;medium;uncertain;rural;Civil society (sub-national or local);Planning
6714363;Europe;Technological/infrastructural;low;medium;uncertain;rural;Civil society (sub-national or local);Implementing
6714366;Asia;Technological/infrastructural;high;medium;uncertain;rural;Government (national);Financing of measures
6714366;Asia;Ecosystem-based;high;medium;uncertain;rural;Government (national);Financing of measures
6714366;Asia;Technological/infrastructural;high;medium;uncertain;rural;Individuals or households;Planning
6714366;Asia;Technological/infrastructural;high;medium;uncertain;rural;Individuals or households;Implementing
6714366;Asia;Ecosystem-based;high;medium;uncertain;rural;Individuals or households;Planning
6714366;Asia;Ecosystem-based;high;medium;uncertain;rural;Individuals or households;Implementing
6714366;Asia;Technological/infrastructural;high;medium;uncertain;rural;Civil society (sub-national or local);Planning
6714366;Asia;Technological/infrastructural;high;medium;uncertain;rural;Civil society (sub-national or local);Implementing
